year	package	new_version
2024	biobb_model	5.0.0
2024	biobb_pdb_tools	4.1.1
2024	biobb_pdb_tools	4.2.0
2024	biobb_pdb_tools	5.0.0
2024	biobb_pmx	4.2.0
2024	biobb_pmx	4.2.1
2024	biobb_pmx	5.0.0
2024	biobb_pytorch	4.1.0
2024	biobb_pytorch	4.1.1
2024	biobb_pytorch	4.1.2
2024	biobb_pytorch	4.1.3
2024	biobb_pytorch	4.2.0
2024	biobb_pytorch	4.2.1
2024	biobb_pytorch	5.0.0
2024	biobb_structure_checking	3.13.5
2024	biobb_structure_utils	4.2.0
2024	biobb_structure_utils	5.0.0
2024	biobb_vs	4.1.2
2024	biobb_vs	4.2.0
2024	biobb_vs	5.0.0
2024	bioblend	1.3.0
2024	bioblend	1.4.0
2024	biobox_add_taxid	0.3
2024	biobox_add_taxid	0.4
2024	biobox_add_taxid	0.5
2024	biobox_add_taxid	0.6
2024	biocamlib	1.0.0
2024	biocode	0.11.0
2024	biocode	0.12.0
2024	biocommons.seqrepo	0.6.7
2024	biocommons.seqrepo	0.6.9
2024	bioconda-repodata-patches	20240112
2024	bioconda-repodata-patches	20240416
2024	bioconda-repodata-patches	20240525
2024	bioconda-repodata-patches	20240805
2024	bioconda-repodata-patches	20240913
2024	bioconda-repodata-patches	20241219
2024	bioconda-utils	2.12.0
2024	bioconda-utils	2.13.0
2024	bioconda-utils	2.13.2
2024	bioconda-utils	2.14.0
2024	bioconda-utils	2.15.0
2024	bioconda-utils	2.15.1
2024	bioconda-utils	3.0.0
2024	bioconda-utils	3.2.0
2024	bioconda-utils	3.3.0
2024	bioconda-utils	3.3.1
2024	bioconda-utils	3.3.2
2024	bioconda-utils	3.4.0
2024	bioconda-utils	3.4.1
2024	bioconda-utils	3.5.0
2024	bioconda-utils	3.6.0
2024	bioconda-utils	3.6.1
2024	bioconductor-a4base	1.54.0
2024	bioconductor-a4classif	1.54.0
2024	bioconductor-a4core	1.54.0
2024	bioconductor-a4preproc	1.54.0
2024	bioconductor-a4reporting	1.54.0
2024	bioconductor-abarray	1.74.0
2024	bioconductor-abseqr	1.24.0
2024	bioconductor-absseq	1.60.0
2024	bioconductor-acde	1.36.0
2024	bioconductor-ace	1.24.0
2024	bioconductor-acgh	1.84.0
2024	bioconductor-acme	2.62.0
2024	bioconductor-adam	1.22.0
2024	bioconductor-adamgui	1.22.0
2024	bioconductor-adductdata	1.22.0
2024	bioconductor-adductomicsr	1.22.0
2024	bioconductor-adimpute	1.16.0
2024	bioconductor-adsplit	1.76.0
2024	bioconductor-adverscarial	1.4.0
2024	bioconductor-affixcan	1.24.0
2024	bioconductor-affxparser	1.78.0
2024	bioconductor-affy	1.84.0
2024	bioconductor-affycomp	1.82.0
2024	bioconductor-affycompdata	1.44.0
2024	bioconductor-affycontam	1.64.0
2024	bioconductor-affycoretools	1.78.0
2024	bioconductor-affydata	1.54.0
2024	bioconductor-affyhgu133a2expr	1.42.0
2024	bioconductor-affyhgu133aexpr	1.44.0
2024	bioconductor-affyhgu133plus2expr	1.40.0
2024	bioconductor-affyio	1.76.0
2024	bioconductor-affylmgui	1.80.0
2024	bioconductor-affymetrixdatatestfiles	0.44.0
2024	bioconductor-affymoe4302expr	1.44.0
2024	bioconductor-affyplm	1.82.0
2024	bioconductor-affyrnadegradation	1.52.0
2024	bioconductor-agdex	1.54.0
2024	bioconductor-aggregatebiovar	1.16.0
2024	bioconductor-agilp	3.38.0
2024	bioconductor-agimicrorna	2.56.0
2024	bioconductor-ahlrbasedbs	1.8.0
2024	bioconductor-ahmassbank	1.6.0
2024	bioconductor-ahmeshdbs	1.8.0
2024	bioconductor-ahpubmeddbs	1.8.0
2024	bioconductor-aims	1.38.0
2024	bioconductor-airpart	1.14.0
2024	bioconductor-airway	1.26.0
2024	bioconductor-alabaster.base	1.6.0
2024	bioconductor-alabaster.mae	1.6.0
2024	bioconductor-alabaster.matrix	1.6.0
2024	bioconductor-alabaster.ranges	1.6.0
2024	bioconductor-alabaster.sce	1.6.0
2024	bioconductor-alabaster.schemas	1.6.0
2024	bioconductor-alabaster.se	1.6.0
2024	bioconductor-alabaster.spatial	1.6.0
2024	bioconductor-alabaster.string	1.6.0
2024	bioconductor-aldex2	1.38.0
2024	bioconductor-alevinqc	1.22.0
2024	bioconductor-all	1.48.0
2024	bioconductor-allelicimbalance	1.44.0
2024	bioconductor-allmll	1.46.0
2024	bioconductor-alphabeta	1.20.0
2024	bioconductor-alphamissenser	1.2.0
2024	bioconductor-alpsnmr	4.8.0
2024	bioconductor-altcdfenvs	2.68.0
2024	bioconductor-amountain	1.32.0
2024	bioconductor-ampaffyexample	1.46.0
2024	bioconductor-amplican	1.28.0
2024	bioconductor-anaquin	2.30.0
2024	bioconductor-ancombc	2.8.0
2024	bioconductor-aneufinder	1.34.0
2024	bioconductor-aneufinderdata	1.34.0
2024	bioconductor-anf	1.28.0
2024	bioconductor-annaffy	1.78.0
2024	bioconductor-annmap	1.48.0
2024	bioconductor-annotate	1.84.0
2024	bioconductor-annotationdbi	1.68.0
2024	bioconductor-annotationfilter	1.30.0
2024	bioconductor-annotationforge	1.48.0
2024	bioconductor-annotationhub	3.14.0
2024	bioconductor-annotationhubdata	1.36.0
2024	bioconductor-annotationtools	1.80.0
2024	bioconductor-annotatr	1.32.0
2024	bioconductor-anopheles.db0	3.20.0
2024	bioconductor-anota	1.54.0
2024	bioconductor-anota2seq	1.28.0
2024	bioconductor-antiprofiles	1.46.0
2024	bioconductor-anvil	1.18.0
2024	bioconductor-anvilaz	1.0.0
2024	bioconductor-anvilbase	1.0.0
2024	bioconductor-anvilbilling	1.16.0
2024	bioconductor-anvilgcp	1.0.0
2024	bioconductor-anvilpublish	1.16.0
2024	bioconductor-anvilworkflow	1.6.0
2024	bioconductor-apcomplex	2.72.0
2024	bioconductor-apeglm	1.28.0
2024	bioconductor-arabidopsis.db0	3.20.0
2024	bioconductor-aracne.networks	1.32.0
2024	bioconductor-aroma.light	3.36.0
2024	bioconductor-arrayexpress	1.66.0
2024	bioconductor-arrayquality	1.84.0
2024	bioconductor-arrmdata	1.42.0
2024	bioconductor-arrmnormalization	1.46.0
2024	bioconductor-artms	1.24.0
2024	bioconductor-asafe	1.32.0
2024	bioconductor-aseb	1.50.0
2024	bioconductor-asgsca	1.40.0
2024	bioconductor-ashkenazimsonchr21	1.36.0
2024	bioconductor-asics	2.22.0
2024	bioconductor-asicsdata	1.26.0
2024	bioconductor-aspli	2.16.0
2024	bioconductor-assessorf	1.24.0
2024	bioconductor-asset	2.24.0
2024	bioconductor-assign	1.42.0
2024	bioconductor-assorthead	1.0.0
2024	bioconductor-asurat	1.10.0
2024	bioconductor-ath1121501frmavecs	1.0.0
2024	bioconductor-aucell	1.28.0
2024	bioconductor-awfisher	1.20.0
2024	bioconductor-awst	1.14.0
2024	bioconductor-baalchip	1.32.0
2024	bioconductor-bacon	1.34.0
2024	bioconductor-bader	1.44.0
2024	bioconductor-bags	2.46.0
2024	bioconductor-ballgown	2.38.0
2024	bioconductor-bamsignals	1.38.0
2024	bioconductor-bandits	1.22.0
2024	bioconductor-banocc	1.30.0
2024	bioconductor-barcodetrackr	1.14.0
2024	bioconductor-basecallqc	1.30.0
2024	bioconductor-basespacer	1.50.0
2024	bioconductor-basics	2.18.0
2024	bioconductor-basicstan	1.8.0
2024	bioconductor-basicstarrseq	1.34.0
2024	bioconductor-basilisk	1.18.0
2024	bioconductor-basilisk.utils	1.18.0
2024	bioconductor-batchelor	1.22.0
2024	bioconductor-bayesknockdown	1.32.0
2024	bioconductor-baynorm	1.24.0
2024	bioconductor-bayseq	2.40.0
2024	bioconductor-bcellviper	1.42.0
2024	bioconductor-bcrank	1.68.0
2024	bioconductor-bcseq	1.28.0
2024	bioconductor-beachmat.hdf5	1.4.0
2024	bioconductor-beachmat	2.22.0
2024	bioconductor-beadarray	2.56.0
2024	bioconductor-beadarrayexampledata	1.44.0
2024	bioconductor-beaddatapackr	1.58.0
2024	bioconductor-beat	1.44.0
2024	bioconductor-beclear	2.22.0
2024	bioconductor-beer	1.10.0
2024	bioconductor-benchmarkfdrdata2019	1.20.0
2024	bioconductor-beta7	1.44.0
2024	bioconductor-betahmm	1.2.0
2024	bioconductor-bettr	1.2.0
2024	bioconductor-bg2	1.6.0
2024	bioconductor-bgeecall	1.22.0
2024	bioconductor-bicare	1.64.0
2024	bioconductor-bifet	1.26.0
2024	bioconductor-bindingsitefinder	2.4.0
2024	bioconductor-bioassayr	1.44.0
2024	bioconductor-biobase	2.66.0
2024	bioconductor-biobroom	1.38.0
2024	bioconductor-biobtreer	1.18.0
2024	bioconductor-biocartaimage	1.4.0
2024	bioconductor-biocbaseutils	1.8.0
2024	bioconductor-biocbook	1.4.0
2024	bioconductor-bioccheck	1.42.0
2024	bioconductor-biocfilecache	2.14.0
2024	bioconductor-biocgenerics	0.52.0
2024	bioconductor-biocgraph	1.68.0
2024	bioconductor-biochubsshiny	1.6.0
2024	bioconductor-biocio	1.16.0
2024	bioconductor-biocneighbors	2.0.0
2024	bioconductor-biocor	1.30.0
2024	bioconductor-biocparallel	1.40.0
2024	bioconductor-biocroxytest	1.2.0
2024	bioconductor-biocset	1.20.0
2024	bioconductor-biocsingular	1.22.0
2024	bioconductor-biocsklearn	1.28.0
2024	bioconductor-biocstyle	2.34.0
2024	bioconductor-biocthis	1.16.0
2024	bioconductor-biocversion	3.20.0
2024	bioconductor-biocviews	1.74.0
2024	bioconductor-biocworkflowtools	1.32.0
2024	bioconductor-biodb	1.14.0
2024	bioconductor-biodbchebi	1.12.0
2024	bioconductor-biodbhmdb	1.12.0
2024	bioconductor-biodbncbi	1.10.0
2024	bioconductor-biodbnci	1.10.0
2024	bioconductor-biodbuniprot	1.12.0
2024	bioconductor-biodist	1.78.0
2024	bioconductor-bioga	1.0.0
2024	bioconductor-bioimagedbs	1.14.0
2024	bioconductor-biomart	2.62.0
2024	bioconductor-biomformat	1.34.0
2024	bioconductor-biomvcclass	1.74.0
2024	bioconductor-biomvrcns	1.46.0
2024	bioconductor-bionar	1.8.0
2024	bioconductor-bionero	1.14.0
2024	bioconductor-bionet	1.66.0
2024	bioconductor-bioqc	1.34.0
2024	bioconductor-biosigner	1.34.0
2024	bioconductor-biostrings	2.74.0
2024	bioconductor-biotip	1.20.0
2024	bioconductor-biotmle	1.30.0
2024	bioconductor-biotmledata	1.30.0
2024	bioconductor-biovizbase	1.54.0
2024	bioconductor-birewire	3.38.0
2024	bioconductor-biscuiteer	1.20.0
2024	bioconductor-biscuiteerdata	1.20.0
2024	bioconductor-biseq	1.46.0
2024	bioconductor-bladderbatch	1.44.0
2024	bioconductor-blima	1.40.0
2024	bioconductor-blimatestingdata	1.26.0
2024	bioconductor-blma	1.30.0
2024	bioconductor-bloodcancermultiomics2017	1.26.0
2024	bioconductor-bloodgen3module	1.14.0
2024	bioconductor-bluster	1.16.0
2024	bioconductor-bnbc	1.28.0
2024	bioconductor-bodymaprat	1.22.0
2024	bioconductor-borealis	1.10.0
2024	bioconductor-bovine.db0	3.20.0
2024	bioconductor-bprmeth	1.32.0
2024	bioconductor-brain	1.52.0
2024	bioconductor-breakpointr	1.24.0
2024	bioconductor-breakpointrdata	1.24.0
2024	bioconductor-breastcancermainz	1.44.0
2024	bioconductor-breastcancernki	1.44.0
2024	bioconductor-breastcancertransbig	1.44.0
2024	bioconductor-breastcancerunt	1.44.0
2024	bioconductor-breastcancerupp	1.44.0
2024	bioconductor-breastcancervdx	1.44.0
2024	bioconductor-brendadb	1.20.0
2024	bioconductor-brew3r.r	1.2.0
2024	bioconductor-brgedata	1.28.0
2024	bioconductor-bridgedbr	2.16.0
2024	bioconductor-bronchialil13	1.44.0
2024	bioconductor-browserviz	2.28.0
2024	bioconductor-bsgenome.hsapiens.ucsc.hg17	1.3.1001
2024	bioconductor-bsgenome	1.74.0
2024	bioconductor-bsgenomeforge	1.6.0
2024	bioconductor-bsseq	1.42.0
2024	bioconductor-bsseqdata	0.44.0
2024	bioconductor-bufferedmatrix	1.70.0
2024	bioconductor-bufferedmatrixmethods	1.70.0
2024	bioconductor-bugphyzz	1.0.0
2024	bioconductor-bugsigdbr	1.12.0
2024	bioconductor-bumhmm	1.30.0
2024	bioconductor-bumphunter	1.48.0
2024	bioconductor-bumpymatrix	1.14.0
2024	bioconductor-bus	1.62.0
2024	bioconductor-buscorrect	1.24.0
2024	bioconductor-busseq	1.12.0
2024	bioconductor-caen	1.14.0
2024	bioconductor-cafe	1.42.0
2024	bioconductor-calm	1.20.0
2024	bioconductor-camera	1.62.0
2024	bioconductor-cancer	1.40.0
2024	bioconductor-cancerclass	1.50.0
2024	bioconductor-cancerdata	1.44.0
2024	bioconductor-canine.db0	3.20.0
2024	bioconductor-cardinal	3.8.0
2024	bioconductor-cardinalio	1.4.0
2024	bioconductor-cardinalworkflows	1.38.0
2024	bioconductor-carnival	2.16.0
2024	bioconductor-casper	2.40.0
2024	bioconductor-catalyst	1.30.0
2024	bioconductor-category	2.72.0
2024	bioconductor-catscradle	1.0.0
2024	bioconductor-causalr	1.38.0
2024	bioconductor-cbaf	1.28.0
2024	bioconductor-cbea	1.6.0
2024	bioconductor-cbioportaldata	2.18.0
2024	bioconductor-cbpmanager	1.14.0
2024	bioconductor-ccdata	1.32.0
2024	bioconductor-ccimpute	1.8.0
2024	bioconductor-ccl4	1.44.0
2024	bioconductor-ccplotr	1.4.0
2024	bioconductor-ccpromise	1.32.0
2024	bioconductor-ccrepe	1.42.0
2024	bioconductor-cdi	1.4.0
2024	bioconductor-celaref	1.24.0
2024	bioconductor-celarefdata	1.24.0
2024	bioconductor-celda	1.22.0
2024	bioconductor-cellbarcode	1.12.0
2024	bioconductor-celldex	1.16.0
2024	bioconductor-cellhashr	1.04
2024	bioconductor-cellid	1.14.0
2024	bioconductor-cellity	1.34.0
2024	bioconductor-cellmapper	1.32.0
2024	bioconductor-cellmapperdata	1.32.0
2024	bioconductor-cellmigration	1.14.0
2024	bioconductor-cellmixs	1.22.0
2024	bioconductor-cellnoptr	1.52.0
2024	bioconductor-cellscape	1.30.0
2024	bioconductor-cellscore	1.26.0
2024	bioconductor-celltrails	1.24.0
2024	bioconductor-cellxgenedp	1.10.0
2024	bioconductor-censcyt	1.14.0
2024	bioconductor-cepo	1.12.0
2024	bioconductor-cernanetsim	1.18.0
2024	bioconductor-cfassay	1.40.0
2024	bioconductor-cfdnakit	1.4.0
2024	bioconductor-cftools	1.6.0
2024	bioconductor-cftoolsdata	1.4.0
2024	bioconductor-cgen	3.42.0
2024	bioconductor-cghbase	1.66.0
2024	bioconductor-cghcall	2.68.0
2024	bioconductor-cghmcr	1.64.0
2024	bioconductor-cghnormaliter	1.60.0
2024	bioconductor-cghregions	1.64.0
2024	bioconductor-champdata	2.38.0
2024	bioconductor-chemminer	3.58.0
2024	bioconductor-chetah	1.22.0
2024	bioconductor-chicago	1.34.0
2024	bioconductor-chicken.db0	3.20.0
2024	bioconductor-chihaya	1.6.0
2024	bioconductor-chimeraviz	1.32.0
2024	bioconductor-chimp.db0	3.20.0
2024	bioconductor-chimphumanbraindata	1.44.0
2024	bioconductor-chipanalyser	1.28.0
2024	bioconductor-chipenrich.data	2.30.0
2024	bioconductor-chipenrich	2.30.0
2024	bioconductor-chipexoqualexample	1.30.0
2024	bioconductor-chippeakanno	3.40.0
2024	bioconductor-chipseq	1.56.0
2024	bioconductor-chipseqdbdata	1.22.0
2024	bioconductor-chipseqr	1.60.0
2024	bioconductor-chipsim	1.60.0
2024	bioconductor-chopsticks	1.72.0
2024	bioconductor-chromdraw	2.36.0
2024	bioconductor-chromheatmap	1.60.0
2024	bioconductor-chromplot	1.34.0
2024	bioconductor-chromscape	1.16.0
2024	bioconductor-chromstardata	1.32.0
2024	bioconductor-chromvar	1.28.0
2024	bioconductor-chronos	1.34.0
2024	bioconductor-cicero	1.24.0
2024	bioconductor-cindex	1.34.0
2024	bioconductor-cispath	1.46.0
2024	bioconductor-citefuse	1.18.0
2024	bioconductor-classifyr	3.10.0
2024	bioconductor-cleaver	1.44.0
2024	bioconductor-clevrvis	1.6.0
2024	bioconductor-clippda	1.56.0
2024	bioconductor-clipper	1.46.0
2024	bioconductor-cliprofiler	1.12.0
2024	bioconductor-cliquems	1.20.0
2024	bioconductor-cll	1.46.0
2024	bioconductor-cllmethylation	1.26.0
2024	bioconductor-clomial	1.42.0
2024	bioconductor-clst	1.54.0
2024	bioconductor-clstutils	1.54.0
2024	bioconductor-clumsid	1.22.0
2024	bioconductor-clumsiddata	1.22.0
2024	bioconductor-clustall	1.2.0
2024	bioconductor-clustcomp	1.34.0
2024	bioconductor-clusterexperiment	2.26.0
2024	bioconductor-clusterfoldsimilarity	1.2.0
2024	bioconductor-clusterjudge	1.28.0
2024	bioconductor-clusterseq	1.30.0
2024	bioconductor-clustersignificance	1.34.0
2024	bioconductor-clusterstab	1.78.0
2024	bioconductor-clustifyr	1.18.0
2024	bioconductor-clustifyrdatahub	1.16.0
2024	bioconductor-clustirr	1.4.0
2024	bioconductor-cma	1.64.0
2024	bioconductor-cmap2data	1.42.0
2024	bioconductor-cmapr	1.18.0
2024	bioconductor-cn.farms	1.54.0
2024	bioconductor-cn.mops	1.52.0
2024	bioconductor-cnanorm	1.52.0
2024	bioconductor-cner	1.42.0
2024	bioconductor-cnordt	1.48.0
2024	bioconductor-cnorfeeder	1.46.0
2024	bioconductor-cnorfuzzy	1.48.0
2024	bioconductor-cnorode	1.48.0
2024	bioconductor-cntools	1.62.0
2024	bioconductor-cnvgsa	1.50.0
2024	bioconductor-cnvgsadata	1.42.0
2024	bioconductor-cnvmetrics	1.10.0
2024	bioconductor-cnvranger	1.22.0
2024	bioconductor-cocitestats	1.78.0
2024	bioconductor-cocoa	2.16.0
2024	bioconductor-cocoa	2.20.0
2024	bioconductor-codelink	1.74.0
2024	bioconductor-cogaps	3.26.0
2024	bioconductor-cogena	1.40.0
2024	bioconductor-cogeqc	1.10.0
2024	bioconductor-cogito	1.12.0
2024	bioconductor-cogps	1.50.0
2024	bioconductor-cohcapanno	1.42.0
2024	bioconductor-cola	2.12.0
2024	bioconductor-colonca	1.48.0
2024	bioconductor-comapr	1.10.0
2024	bioconductor-combi	1.18.0
2024	bioconductor-compass	1.44.0
2024	bioconductor-compcoder	1.42.0
2024	bioconductor-compepitools	1.40.0
2024	bioconductor-complexheatmap	2.22.0
2024	bioconductor-compounddb	1.10.0
2024	bioconductor-compran	1.14.0
2024	bioconductor-compspot	1.4.0
2024	bioconductor-concordexr	1.6.0
2024	bioconductor-confess	1.34.0
2024	bioconductor-confessdata	1.34.0
2024	bioconductor-connectivitymap	1.42.0
2024	bioconductor-consensus	1.24.0
2024	bioconductor-consensusclusterplus	1.70.0
2024	bioconductor-consensusseeker	1.34.0
2024	bioconductor-consica	2.4.0
2024	bioconductor-constand	1.14.0
2024	bioconductor-convert	1.82.0
2024	bioconductor-copa	1.74.0
2024	bioconductor-copdsexualdimorphism.data	1.42.0
2024	bioconductor-copyhelper	1.38.0
2024	bioconductor-copyneutralima	1.24.0
2024	bioconductor-cordon	1.24.0
2024	bioconductor-coregx	2.10.0
2024	bioconductor-cormotif	1.52.0
2024	bioconductor-coseq	1.30.0
2024	bioconductor-cosiadata	1.6.0
2024	bioconductor-cosmiq	1.40.0
2024	bioconductor-cosmosr	1.14.0
2024	bioconductor-cosnet	1.40.0
2024	bioconductor-cotan	2.6.0
2024	bioconductor-countsimqc	1.24.0
2024	bioconductor-coveb	1.32.0
2024	bioconductor-coverageview	1.44.0
2024	bioconductor-covrna	1.32.0
2024	bioconductor-cpvsnp	1.38.0
2024	bioconductor-cqn	1.52.0
2024	bioconductor-crcl18	1.26.0
2024	bioconductor-crimage	1.54.0
2024	bioconductor-crisprbase	1.10.0
2024	bioconductor-crisprbowtie	1.10.0
2024	bioconductor-crisprdesign	1.8.0
2024	bioconductor-crisprscore	1.10.0
2024	bioconductor-crisprscoredata	1.10.0
2024	bioconductor-crisprseek	1.46.0
2024	bioconductor-crisprshiny	1.2.0
2024	bioconductor-crisprvariants	1.34.0
2024	bioconductor-crisprverse	1.8.0
2024	bioconductor-crisprviz	1.8.0
2024	bioconductor-crlmm	1.64.0
2024	bioconductor-csar	1.58.0
2024	bioconductor-csaw	1.40.0
2024	bioconductor-csdr	1.12.0
2024	bioconductor-cssq	1.18.0
2024	bioconductor-ctc	1.80.0
2024	bioconductor-ctdata	1.6.0
2024	bioconductor-ctdquerier	2.14.0
2024	bioconductor-ctexplorer	1.2.0
2024	bioconductor-ctrap	1.24.0
2024	bioconductor-ctsge	1.32.0
2024	bioconductor-ctsv	1.8.0
2024	bioconductor-cummerbund	2.48.0
2024	bioconductor-curatedadipoarray	1.18.0
2024	bioconductor-curatedadipochip	1.22.0
2024	bioconductor-curatedadiporna	1.22.0
2024	bioconductor-curatedatlasqueryr	1.4.0
2024	bioconductor-curatedbladderdata	1.42.0
2024	bioconductor-curatedbreastdata	2.34.0
2024	bioconductor-curatedmetagenomicdata	3.14.0
2024	bioconductor-curatedovariandata	1.44.0
2024	bioconductor-customcmpdb	1.16.0
2024	bioconductor-cyanofilter	1.14.0
2024	bioconductor-cycle	1.60.0
2024	bioconductor-cytodx	1.26.0
2024	bioconductor-cytofqc	1.6.0
2024	bioconductor-cytoglmm	1.14.0
2024	bioconductor-cytokernel	1.12.0
2024	bioconductor-cytolib	2.14.1
2024	bioconductor-cytolib	2.18.0
2024	bioconductor-cytomapper	1.18.0
2024	bioconductor-cytomds	1.2.0
2024	bioconductor-cytomem	1.10.0
2024	bioconductor-cytomethic	1.2.0
2024	bioconductor-cytopipeline	1.6.0
2024	bioconductor-cytopipelinegui	1.4.0
2024	bioconductor-cytoviewer	1.6.0
2024	bioconductor-dada2	1.34.0
2024	bioconductor-dama	1.78.0
2024	bioconductor-damirseq	2.18.0
2024	bioconductor-dapar	1.38.0
2024	bioconductor-dapardata	1.36.0
2024	bioconductor-dar	1.2.0
2024	bioconductor-dart	1.54.0
2024	bioconductor-data-packages	20241103
2024	bioconductor-data-packages	20241220
2024	bioconductor-davidtiling	1.46.0
2024	bioconductor-dcanr	1.22.0
2024	bioconductor-dcats	1.4.0
2024	bioconductor-dcgsa	1.34.0
2024	bioconductor-ddct	1.62.0
2024	bioconductor-ddpcrclust	1.26.0
2024	bioconductor-dearseq	1.18.0
2024	bioconductor-debcam	1.24.0
2024	bioconductor-decipher	3.2.0
2024	bioconductor-deconrnaseq	1.48.0
2024	bioconductor-decontam	1.26.0
2024	bioconductor-decontx	1.4.0
2024	bioconductor-decoupler	2.12.0
2024	bioconductor-deeppincs	1.14.0
2024	bioconductor-deepsnv	1.52.0
2024	bioconductor-deeptarget	1.0.0
2024	bioconductor-deformats	1.34.0
2024	bioconductor-degnorm	1.16.0
2024	bioconductor-degraph	1.58.0
2024	bioconductor-degreport	1.42.0
2024	bioconductor-degseq	1.60.0
2024	bioconductor-delayedarray	0.32.0
2024	bioconductor-delayeddataframe	1.22.0
2024	bioconductor-delayedmatrixstats	1.28.0
2024	bioconductor-delayedrandomarray	1.14.0
2024	bioconductor-delocal	1.6.0
2024	bioconductor-deltacapturec	1.20.0
2024	bioconductor-deltagseg	1.46.0
2024	bioconductor-demand	1.36.0
2024	bioconductor-demixt	1.22.0
2024	bioconductor-demuxmix	1.8.0
2024	bioconductor-densvis	1.16.0
2024	bioconductor-dep	1.28.0
2024	bioconductor-depecher	1.22.0
2024	bioconductor-depinfer	1.10.0
2024	bioconductor-depmap	1.20.0
2024	bioconductor-deqms	1.24.0
2024	bioconductor-derfinderdata	2.24.0
2024	bioconductor-derfinderhelper	1.40.0
2024	bioconductor-descan2	1.26.0
2024	bioconductor-deseq2	1.46.0
2024	bioconductor-desingle	1.26.0
2024	bioconductor-despace	1.6.0
2024	bioconductor-desubs	1.32.0
2024	bioconductor-dewseq	1.20.0
2024	bioconductor-dexma	1.14.0
2024	bioconductor-dexmadata	1.14.0
2024	bioconductor-dexseq	1.52.0
2024	bioconductor-dfp	1.64.0
2024	bioconductor-dfplyr	1.0.0
2024	bioconductor-diffcoexp	1.26.0
2024	bioconductor-diffcyt	1.26.0
2024	bioconductor-differentialregulation	2.4.0
2024	bioconductor-diffgeneanalysis	1.88.0
2024	bioconductor-diffhic	1.38.0
2024	bioconductor-difflogo	2.30.0
2024	bioconductor-diffloopdata	1.34.0
2024	bioconductor-diffustats	1.26.0
2024	bioconductor-diffutr	1.14.0
2024	bioconductor-diggit	1.38.0
2024	bioconductor-diggitdata	1.38.0
2024	bioconductor-dino	1.12.0
2024	bioconductor-dinor	1.2.0
2024	bioconductor-dir.expiry	1.14.0
2024	bioconductor-director	1.32.0
2024	bioconductor-dirichletmultinomial	1.48.0
2024	bioconductor-discordant	1.30.0
2024	bioconductor-discorhythm	1.22.0
2024	bioconductor-distinct	1.18.0
2024	bioconductor-dittoseq	1.18.0
2024	bioconductor-divergence	1.22.0
2024	bioconductor-dks	1.52.0
2024	bioconductor-dlbcl	1.46.0
2024	bioconductor-dmcfb	1.20.0
2024	bioconductor-dmchmm	1.28.0
2024	bioconductor-dmrcaller	1.38.0
2024	bioconductor-dmrscan	1.28.0
2024	bioconductor-dmrseq	1.26.0
2024	bioconductor-dnabarcodecompatibility	1.22.0
2024	bioconductor-dnabarcodes	1.36.0
2024	bioconductor-dnacopy	1.80.0
2024	bioconductor-dnashaper	1.34.0
2024	bioconductor-dominosignal	1.0.0
2024	bioconductor-donapllp2013	1.44.0
2024	bioconductor-doppelgangr	1.34.0
2024	bioconductor-dorothea	1.18.0
2024	bioconductor-doscheda	1.28.0
2024	bioconductor-dose	4.0.0
2024	bioconductor-doser	1.22.0
2024	bioconductor-doubletrouble	1.6.0
2024	bioconductor-drawproteins	1.26.0
2024	bioconductor-dresscheck	0.44.0
2024	bioconductor-drimseq	1.34.0
2024	bioconductor-drivernet	1.46.0
2024	bioconductor-droplettestfiles	1.16.0
2024	bioconductor-dropletutils	1.26.0
2024	bioconductor-drugvsdiseasedata	1.42.0
2024	bioconductor-dss	2.54.0
2024	bioconductor-dstruct	1.12.0
2024	bioconductor-dta	2.52.0
2024	bioconductor-dune	1.18.0
2024	bioconductor-duoclustering2018	1.24.0
2024	bioconductor-duplexdiscoverer	1.0.0
2024	bioconductor-dupradar	1.36.0
2024	bioconductor-dvddata	1.42.0
2024	bioconductor-dyebias	1.66.0
2024	bioconductor-dyebiasexamples	1.46.0
2024	bioconductor-dyndoc	1.84.0
2024	bioconductor-easier	1.12.0
2024	bioconductor-easierdata	1.12.0
2024	bioconductor-easyreporting	1.18.0
2024	bioconductor-easyrnaseq	2.42.0
2024	bioconductor-eatonetalchipseq	0.44.0
2024	bioconductor-ebarrays	2.70.0
2024	bioconductor-ebcoexpress	1.50.0
2024	bioconductor-ebimage	4.48.0
2024	bioconductor-ebsea	1.34.0
2024	bioconductor-ebseq	2.4.0
2024	bioconductor-ecolik12.db0	3.20.0
2024	bioconductor-ecolileucine	1.46.0
2024	bioconductor-ecolisakai.db0	3.20.0
2024	bioconductor-ecolitk	1.78.0
2024	bioconductor-edaseq	2.40.0
2024	bioconductor-edge	2.38.0
2024	bioconductor-edger	4.0.16
2024	bioconductor-edger	4.4.0
2024	bioconductor-edirquery	1.6.0
2024	bioconductor-eds	1.8.0
2024	bioconductor-egad	1.34.0
2024	bioconductor-egseadata	1.34.0
2024	bioconductor-eir	1.46.0
2024	bioconductor-eisar	1.18.0
2024	bioconductor-elmer.data	2.30.0
2024	bioconductor-emdomics	2.36.0
2024	bioconductor-empiricalbrownsmethod	1.34.0
2024	bioconductor-emtdata	1.14.0
2024	bioconductor-enhancedvolcano	1.24.0
2024	bioconductor-enmcb	1.18.0
